Kommentar >4. Zündung, 22.04.2016 Name 10 0< Sondennamen 


DatumZeit:22.04.2016 13:12:614
Dateiname:./messdaten/tank8_013.dat

"Section HEADER"
Zeit [s]:	Spannung TW [V]:	Strom TW [A]:	Spannung SP [V]:	Strom SP [A]:	Tankdruck [mV]:	
Gas K [mg/s]:	Gas A [mg/s]:	Schub [mV]:	TWasser AN [C]:	TWasser KA [C]:	TWasser GH [C]:	
TWasser SP [C]:	TWasser ST [C]:	TSchlauch AN [C]:	TSchlauch SP [C]:	T Kraftsensor [C]:	Tankdruck PF [Pa]:	
Leistung TW [kW]:	Leistung SP [kW]:	Schub [mN]:	Fremdfeld [mT]:	
EndSection


Section "Data"
6.56	79.74	334.735	34.290	471.381	5381.188	19.974	59.834	12.226	24.08	23.51	23.19	22.05	23.76	24.65	24.65	21.73	0.434	26.692	16.164	27	100.374	
6.65	78.67	336.287	37.924	473.001	5381.188	19.974	59.860	12.226	24.98	24.08	23.84	21.81	23.51	24.00	25.55	21.81	0.434	26.454	17.938	27	100.718	
6.67	78.67	336.287	37.924	473.001	5381.188	19.974	59.860	12.226	24.98	24.08	23.84	21.81	23.51	24.00	25.55	21.81	0.434	26.454	17.938	27	100.718	
6.76	78.67	336.287	37.924	473.001	5381.188	19.974	59.860	10.274	24.33	22.78	24.00	22.78	24.57	23.84	24.73	21.00	0.434	26.454	17.938	23	100.718	
6.82	79.02	336.680	35.749	472.362	5381.188	19.974	59.860	10.274	24.33	22.78	24.00	22.78	24.57	23.84	24.73	21.00	0.434	26.605	16.887	23	100.582	
6.89	79.02	336.680	35.749	472.362	5381.188	19.974	59.860	10.274	24.33	22.78	24.00	22.78	24.57	23.84	24.73	21.00	0.434	26.605	16.887	23	100.582	
6.98	79.02	336.680	35.749	472.362	5381.188	19.974	59.860	10.274	24.33	24.33	23.92	23.03	23.03	24.16	24.89	22.38	0.434	26.605	16.887	23	100.582	
7.05	79.02	336.680	35.749	472.362	5381.188	19.974	59.834	10.274	24.33	24.33	23.92	23.03	23.03	24.16	24.89	22.38	0.434	26.605	16.887	23	100.582	
7.15	79.68	334.539	35.879	471.708	5381.188	19.974	59.834	10.581	24.16	23.59	24.41	24.89	23.68	23.27	24.81	21.81	0.434	26.655	16.924	23	100.443	
7.21	79.42	335.315	33.640	470.088	5381.188	19.974	59.860	10.581	24.16	23.59	24.41	24.89	23.68	23.27	24.81	21.81	0.434	26.629	15.814	23	100.099	
7.25	79.42	335.315	33.640	470.088	5381.188	19.974	59.860	10.581	24.16	23.59	24.41	24.89	23.68	23.27	24.81	21.81	0.434	26.629	15.814	23	100.099	
7.33	78.96	336.091	38.313	473.328	5381.188	19.974	59.860	10.406	24.41	24.33	23.92	23.03	23.27	24.16	24.98	22.13	0.434	26.537	18.134	23	100.788	
7.41	78.96	336.091	38.313	473.328	5381.188	19.974	59.860	10.406	24.41	24.33	23.92	23.03	23.27	24.16	24.98	22.13	0.434	26.537	18.134	23	100.788	
7.45	78.96	336.091	38.313	473.328	5381.188	19.974	59.860	10.406	24.41	24.33	23.92	23.03	23.27	24.16	24.98	22.13	0.434	26.537	18.134	23	100.788	
7.54	79.19	336.483	37.372	473.328	5381.188	19.987	59.860	10.406	24.08	23.59	23.19	22.29	23.76	24.57	24.65	21.73	0.434	26.645	17.689	23	100.788	
7.63	79.19	336.483	37.372	473.328	5381.188	19.987	59.860	10.432	24.26	24.42	24.02	23.04	23.04	24.10	24.91	22.47	0.434	26.645	17.689	23	100.788	
7.68	79.19	336.483	37.372	473.328	5381.188	19.987	59.860	10.432	24.26	24.42	24.02	23.04	23.04	24.10	24.91	22.47	0.434	26.645	17.689	23	100.788	
7.74	79.19	336.483	37.372	473.328	5381.188	19.987	59.860	10.432	24.26	24.42	24.02	23.04	23.04	24.10	24.91	22.47	0.434	26.645	17.689	23	100.788	
7.82	79.87	334.539	33.901	470.742	5381.188	20.066	59.860	10.432	24.26	24.42	24.02	23.04	23.04	24.10	24.91	22.47	0.434	26.720	15.959	23	100.238	
7.93	79.87	334.539	33.901	470.742	5381.188	20.066	59.860	10.221	24.02	23.61	24.18	25.15	23.69	23.45	24.67	21.82	0.434	26.720	15.959	23	100.238	
7.95	78.96	336.091	37.728	472.362	5381.188	21.013	59.860	10.221	24.02	23.61	24.18	25.15	23.69	23.45	24.67	21.82	0.434	26.537	17.821	23	100.582	
8.04	78.96	336.091	37.728	472.362	5381.188	21.013	59.860	10.376	24.02	23.61	24.18	25.15	23.69	23.45	24.67	21.82	0.434	26.537	17.821	23	100.582	
8.11	79.90	334.735	33.414	471.381	5381.188	22.194	59.860	10.376	24.99	23.78	23.94	20.28	23.86	24.02	25.56	21.67	0.434	26.747	15.751	23	100.374	
